Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-192.168.56.102-47782-443-6,10.0.2.15,47782,192.168.56.102,443,6,24/03/2020 10:47:39 PM,30448,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,58985.81187598529,328.4287966368891,3383.1111111111113,9674.292680145205,29178.0,4.0,30448.0,6089.6,12960.182031900633,29272.0,157.0,29666.0,9888.666666666668,16705.056310390974,29178.0,233.0,0,0,0,0,140,84,197.05727798213348,131.37151865475565,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.5851044591314895E15,15813.426479007749,1.585104459146741E15,1.585104459116349E15,No Label
10.0.2.15-192.168.56.102-47556-443-6,10.0.2.15,47556,192.168.56.102,443,6,24/03/2020 10:47:39 PM,14694,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,122226.75922145094,680.5498843065196,1632.666666666667,4370.342806920299,13277.0,4.0,14694.0,2938.8,5882.906824011409,13458.0,106.0,14180.0,4726.666666666666,7408.808428710608,13277.0,208.0,0,0,0,0,140,84,408.3299305839118,272.21995372260784,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.585104459042441E15,7376.884245807418,1.585104459049468E15,1.585104459034877E15,No Label
10.0.2.15-192.168.56.102-47834-443-6,10.0.2.15,47834,192.168.56.102,443,6,24/03/2020 10:47:39 PM,36335,7,5,524.0,1272.0,517.0,0.0,74.85714285714285,194.98412633804202,1272.0,0.0,254.4,568.8556934759465,49428.92527865694,330.2600798128526,3303.181818181818,10670.084121675722,35474.0,5.0,36252.0,6042.0,14438.345874787734,35514.0,91.0,36127.0,9031.75,17628.530707823233,35474.0,88.0,0,0,0,0,160,104,192.65171322416404,137.6083665886886,0.0,1272.0,138.15384615384613,369.36857070633533,136433.14102564103,0,2,3,3,10,0,0,0,0.0,149.66666666666666,74.85714285714286,254.4,0,0,0,0,0,0,0,43,0,106,64240,0,2,20,0,0,0,0,1.5851044591589152E15,18494.91308850074,1.585104459173497E15,1.585104459137175E15,No Label
10.0.2.15-192.168.56.102-47506-443-6,10.0.2.15,47506,192.168.56.102,443,6,24/03/2020 10:47:39 PM,8376,7,5,524.0,1272.0,517.0,0.0,74.85714285714285,194.98412633804202,1272.0,0.0,254.4,568.8556934759465,214422.15854823304,1432.6647564469915,761.4545454545455,1714.9592627019665,5657.0,3.0,8269.0,1378.1666666666667,2282.953299274137,5805.0,23.0,8119.0,2029.75,2573.0884652494947,5657.0,112.0,0,0,0,0,160,104,835.7211079274117,596.9436485195798,0.0,1272.0,138.15384615384613,369.36857070633533,136433.14102564103,0,2,3,3,10,0,0,0,0.0,149.66666666666666,74.85714285714286,254.4,0,0,0,0,0,0,0,43,0,106,64240,0,2,20,0,0,0,0,1.5851044590196912E15,3639.5309932041073,1.585104459022688E15,1.585104459014322E15,No Label
10.0.2.15-192.168.56.102-47614-443-6,10.0.2.15,47614,192.168.56.102,443,6,24/03/2020 10:47:39 PM,14239,7,5,524.0,1272.0,517.0,0.0,74.85714285714285,194.98412633804202,1272.0,0.0,254.4,568.8556934759465,126132.453121708,842.7558115036169,1294.4545454545455,3794.4807645746832,12718.0,4.0,14132.0,2355.333333333333,5096.768649513794,12748.0,64.0,13878.0,3469.4999999999995,6171.039809734932,12718.0,112.0,0,0,0,0,160,104,491.60755671044313,351.1482547931737,0.0,1272.0,138.15384615384613,369.36857070633533,136433.14102564103,0,2,3,3,10,0,0,0,0.0,149.66666666666666,74.85714285714286,254.4,0,0,0,0,0,0,0,43,0,106,64240,0,2,20,0,0,0,0,1.5851044590645425E15,6897.083344668976,1.585104459070133E15,1.585104459055906E15,No Label
10.0.2.15-192.168.56.102-47562-443-6,10.0.2.15,47562,192.168.56.102,443,6,24/03/2020 10:47:39 PM,9205,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,195111.3525258012,1086.3661053775122,1022.7777777777778,2473.6405750319595,7608.0,2.0,9205.0,1841.0,3432.5676249711382,7979.0,148.0,8709.0,2903.0,4081.3344631382515,7608.0,317.0,0,0,0,0,140,84,651.8196632265074,434.5464421510049,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.5851044590412908E15,4368.265585701208,1.585104459045613E15,1.585104459036588E15,No Label
10.0.2.15-192.168.56.102-47950-443-6,10.0.2.15,47950,192.168.56.102,443,6,24/03/2020 10:47:39 PM,42133,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,42626.919516768336,237.34364987064774,4681.444444444443,13599.85648923465,40946.0,5.0,42133.0,8426.6,18287.12356550368,41139.0,134.0,41724.0,13908.0,23416.271415406853,40946.0,211.0,0,0,0,0,140,84,142.40618992238865,94.93745994825909,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.5851044592015342E15,22115.542434753585,1.585104459222377E15,1.585104459180316E15,No Label
10.0.2.15-192.168.56.102-48428-443-6,10.0.2.15,48428,192.168.56.102,443,6,24/03/2020 10:47:39 PM,21130,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,84997.6336961666,473.260766682442,2347.777777777778,6663.762634161307,20114.0,3.0,21130.0,4226.0,8934.071104485345,20206.0,91.0,20769.0,6923.0,11424.969015275272,20114.0,160.0,0,0,0,0,140,84,283.9564600094652,189.30430667297682,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.5851044594239848E15,10955.526919848166,1.585104459434318E15,1.58510445941326E15,No Label
10.0.2.15-192.168.56.102-48318-443-6,10.0.2.15,48318,192.168.56.102,443,6,24/03/2020 10:47:39 PM,61472,7,5,524.0,1272.0,517.0,0.0,74.85714285714285,194.98412633804202,1272.0,0.0,254.4,568.8556934759465,29216.553878188442,195.21082769390944,5588.363636363636,18108.353913444076,60186.0,3.0,61173.0,10195.5,24533.546965328926,60274.0,99.0,61118.0,15279.5,29937.67602314292,60186.0,287.0,0,0,0,0,160,104,113.87298282144717,81.33784487246226,0.0,1272.0,138.15384615384613,369.36857070633533,136433.14102564103,0,2,3,3,10,0,0,0,0.0,149.66666666666666,74.85714285714286,254.4,0,0,0,0,0,0,0,43,0,106,64240,0,2,20,0,0,0,0,1.5851044593609225E15,31306.81533678565,1.585104459385605E15,1.585104459324145E15,No Label
10.0.2.15-192.168.56.102-47840-443-6,10.0.2.15,47840,192.168.56.102,443,6,24/03/2020 10:47:39 PM,33722,6,4,524.0,1272.0,517.0,0.0,87.33333333333333,210.51144070255816,1272.0,0.0,318.0,636.0,53259.00005930846,296.5423165885772,3746.8888888888887,10659.895736409015,32169.0,3.0,33722.0,6744.4,14242.60403858789,32221.0,185.0,33070.0,11023.333333333332,18313.459704090143,32169.0,282.0,0,0,0,0,140,84,177.9253899531463,118.61692663543087,0.0,1272.0,163.27272727272725,399.0092958589037,159208.41818181815,0,2,1,3,9,0,0,0,0.0,179.6,87.33333333333333,318.0,0,0,0,0,0,0,0,52,0,127,64240,65535,2,20,0,0,0,0,1.5851044591561218E15,17505.002584156704,1.585104459172856E15,1.585104459139239E15,No Label
10.0.2.15-192.168.56.102-47672-443-6,10.0.2.15,47672,192.168.56.102,443,6,24/03/2020 10:47:39 PM,20030,7,5,524.0,1272.0,517.0,0.0,74.85714285714285,194.98412633804202,1272.0,0.0,254.4,568.8556934759465,89665.50174737893,599.101347978033,1820.909090909091,5688.892905558083,18969.0,3.0,19993.0,3332.166666666667,7690.721615470597,19028.0,51.0,19662.0,4915.5,9370.270095715847,18969.0,50.0,0,0,0,0,160,104,349.47578632051926,249.62556165751374,0.0,1272.0,138.15384615384613,369.36857070633533,136433.14102564103,0,2,3,3,10,0,0,0,0.0,149.66666666666666,74.85714285714286,254.4,0,0,0,0,0,0,0,43,0,106,64240,0,2,20,0,0,0,0,1.5851044590888058E15,10009.82407735952,1.585104459096702E15,1.585104459076697E15,No Label
