duration,protocol,src_port,dst_port,fwd_tot_pkt,fwd_tot_byte,bwd_tot_pkt,bwd_tot_byte,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_skewness,fwd_pkt_size_kurtosis,fwd_pkt_size_min,fwd_pkt_size_max,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_skewness,bwd_pkt_size_kurtosis,bwd_pkt_size_min,bwd_pkt_size_max,fwd_iat_mean,fwd_iat_std,fwd_iat_skewness,fwd_iat_kurtosis,fwd_iat_min,fwd_iat_max,bwd_iat_mean,bwd_iat_std,bwd_iat_skewness,bwd_iat_kurtosis,bwd_iat_min,bwd_iat_max,fwd_FIN_cnt,fwd_SYN_cnt,fwd_RST_cnt,fwd_PUSH_cnt,fwd_ACK_cnt,fwd_URG_cnt,fwd_CWE_cnt,fwd_ECE_cnt,bwd_FIN_cnt,bwd_SYN_cnt,bwd_RST_cnt,bwd_PUSH_cnt,bwd_ACK_cnt,bwd_URG_cnt,bwd_CWE_cnt,bwd_ECE_cnt
8.929307,TCP,21,38410,17,1166,14,861,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,61.5,7.537998976613659,0.03001761941256864,-1.9595714580878212,54,71,0.5248354705882352,1.1407252120000175,1.7468452895027218,1.1312582137540605,0.0,3.3121940000000003,0.0005074285714286237,0.0008173490873623476,1.6368174395141715,1.4358526871027433,1.9999999998354667e-06,0.0027360000000000717,0,0,0,17,7,0,1,1,0,0,0,14,7,0,0,1
8.929487,TCP,38412,21,15,929,17,1166,61.93333333333333,7.584780081774875,0.00971574650581027,-1.7736394849506705,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0004928666666666438,0.0009061536195492149,1.6247396858577052,0.8833361322309061,0.0,0.00278199999999984,0.5248290588235295,1.1406637688422252,1.7468991941715788,1.1315321476194766,3.300000000017178e-05,3.3122450000000003,0,0,0,14,7,0,1,1,0,0,0,17,7,0,1,1
8.925385,TCP,38414,21,15,938,17,1166,62.53333333333334,8.073550781547251,-0.05911602623717143,-1.8797315595224944,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0004658666666666069,0.0008133887030332806,1.677583340942615,1.2282616552019467,0.0,0.0025490000000001345,0.5246115882352944,1.140412046342129,1.7472655686322285,1.1333317193895596,6.000000000838668e-06,3.312207,0,0,0,14,7,0,1,1,0,0,0,17,7,0,1,1
8.934681999999999,TCP,38416,21,15,933,17,1166,62.199999999999996,7.790592617595489,-0.030928203439584353,-1.834572029985081,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0004446000000000313,0.0007816204364439528,1.6806221815872462,1.2060276836662993,0.0,0.0024410000000001375,0.5251772352941176,1.141196968859479,1.746380266246253,1.1290110181151434,3.500000000045134e-05,3.3130729999999997,0,0,0,14,7,0,1,1,0,0,0,17,7,0,1,1
8.933050999999999,TCP,38418,21,17,1038,17,1166,61.05882352941177,7.619407019040216,0.23388993512394438,-1.7588812063819932,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0003751176470588177,0.0007749724763501559,2.0702332764788904,2.8146720613786353,0.0,0.0026890000000001635,0.5250984705882353,1.1409890237383127,1.7464956514022598,1.1295803755543519,6.000000000838668e-06,3.312755,0,0,0,16,7,0,1,1,0,0,0,17,7,0,1,1
8.93236,TCP,38420,21,15,929,17,1166,61.93333333333333,7.593564526770167,0.014310620382135802,-1.7730876606588564,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0005105333333333652,0.0009339328217571879,1.5720696612194485,0.627256184934041,0.0,0.0026780000000004023,0.5249824705882353,1.1408208576763081,1.7466740344139802,1.1304749850887905,8.000000001118224e-06,3.312808,0,0,0,14,7,0,1,1,0,0,0,17,7,0,1,1
8.925243,TCP,38422,21,14,872,17,1166,62.285714285714285,7.4299449279690535,-0.07292836155770119,-1.6879611590776304,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.00021407142857134676,0.00037212737149015356,2.05272588923033,3.1664527054055354,0.0,0.001334999999999642,0.524838,1.1407367168044362,1.7475151274863758,1.1345905817037494,6.500000000000256e-05,3.314112,0,0,0,13,7,0,1,1,0,0,0,17,7,0,1,1
8.93478,TCP,38424,21,17,1039,17,1166,61.11764705882353,7.676414243651681,0.22736244527194718,-1.7746162776544727,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.0003634705882353674,0.0007091214214162303,1.8206913900612476,1.5873007883636419,0.0,0.0022599999999997067,0.5252118235294118,1.1414903351794727,1.746089297221727,1.127608428872941,2.4000000000003185e-05,3.3135169999999996,0,0,0,16,7,0,1,1,0,0,0,17,7,0,1,1
0.005528999999999999,TCP,38426,21,11,644,12,807,58.54545454545455,7.524066071475842,1.1152005649868735,-0.6072513186637543,54,74,67.25,10.125257198379373,0.9766812193794072,-0.6637419077552114,60,88,4.954545454545363e-05,7.806799325106353e-05,1.309579325019682,0.15066829609503385,0.0,0.00023200000000000304,0.0004153333333333341,0.0005558276611404741,1.375386553458093,0.6508970070657152,2.9999999999960614e-06,0.001797,0,0,0,7,2,3,1,1,0,0,0,12,6,2,1,0
8.932962,TCP,38428,21,15,932,17,1166,62.133333333333326,7.736206362868618,-0.022912560950751965,-1.8214208216835976,54,74,68.58823529411767,11.013675047970308,0.7480577408665984,-1.0399324567683947,60,88,0.000489533333333227,0.000922859098430337,1.5421975296286201,0.4563747765502857,0.0,0.0024920000000001608,0.525036411764706,1.1409012376846475,1.7465646597958882,1.129990063292924,3.0000000000196536e-05,3.313388,0,0,0,14,7,0,1,1,0,0,0,17,7,0,1,1
