duration,protocol,src_port,dst_port,fwd_tot_pkt,fwd_tot_byte,bwd_tot_pkt,bwd_tot_byte,fwd_pkt_size_mean,fwd_pkt_size_std,fwd_pkt_size_skewness,fwd_pkt_size_kurtosis,fwd_pkt_size_min,fwd_pkt_size_max,bwd_pkt_size_mean,bwd_pkt_size_std,bwd_pkt_size_skewness,bwd_pkt_size_kurtosis,bwd_pkt_size_min,bwd_pkt_size_max,fwd_iat_mean,fwd_iat_std,fwd_iat_skewness,fwd_iat_kurtosis,fwd_iat_min,fwd_iat_max,bwd_iat_mean,bwd_iat_std,bwd_iat_skewness,bwd_iat_kurtosis,bwd_iat_min,bwd_iat_max,fwd_FIN_cnt,fwd_SYN_cnt,fwd_RST_cnt,fwd_PUSH_cnt,fwd_ACK_cnt,fwd_URG_cnt,fwd_CWE_cnt,fwd_ECE_cnt,bwd_FIN_cnt,bwd_SYN_cnt,bwd_RST_cnt,bwd_PUSH_cnt,bwd_ACK_cnt,bwd_URG_cnt,bwd_CWE_cnt,bwd_ECE_cnt
0.0,UDP,53,44947,1,84,0,0,84.0,0.0,0,-3.0,84,84,0,0,0,-3,0,0,0.0,0.0,0,-3.0,0.0,0.0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.384424,UDP,47191,53,2,146,2,200,73.0,0.0,0,-3.0,73,73,100.0,8.0,0.0,-2.0,92,108,3.200000000000425e-05,3.200000000000425e-05,0.0,-2.0,0.0,6.40000000000085e-05,0.19218,0.171583,0.0,-2.0,0.020596999999999976,0.363763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.25636499999999,TCP,57198,80,6,499,5,1554,83.16666666666667,56.746267620777395,1.726063605948484,1.0764300369890512,54,209,310.8,501.6,1.5,0.25,60,1314,9.7804025,21.850281098935703,1.7888523454137537,1.1999963547288965,0.0,58.639103999999996,1.1147899999999993,1.950401163905621,1.4830368729999253,0.2271697493741769,0.0001869999999968286,5.006707,0,0,0,5,1,0,1,1,0,0,0,5,1,0,1,1
0.07386000000000004,UDP,34331,53,1,89,1,89,89.0,0.0,0,-3.0,89,89,89.0,0.0,0,-3.0,89,89,0.0,0.0,0,-3.0,0.0,0.0,0.07386000000000004,0.0,0,-3.0,0.07386000000000004,0.07386000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03717999999999999,UDP,38048,53,2,156,2,200,78.0,0.0,0,-3.0,78,78,100.0,6.0,0.0,-2.0,94,106,2.9000000000056758e-05,2.9000000000056758e-05,0.0,-2.0,0.0,5.8000000000113516e-05,0.01856099999999994,0.01647999999999994,0.0,-2.0,0.0020809999999999995,0.03504099999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.583299,TCP,41938,80,5759,311665,11060,17359244,54.11790241361356,5.353308980885235,52.12353448296473,2946.773888491732,54,389,1569.5518987341795,1487.4426473727797,14.84298322376971,248.00844710423536,60,43454,0.00040981385657226844,0.015978013234040748,63.95239748163481,4361.621246446701,0.0,1.126369,0.005535549819168198,0.00809028486016316,13.706509175947994,236.46298828572856,1.3000000002705292e-05,0.1808559999999999,0,0,0,5758,3,0,1,1,0,0,0,11060,11010,0,1,1
0.010892999999981612,TCP,56718,443,1,58,1,60,58.0,0.0,0,-3.0,58,58,60.0,0.0,0,-3.0,60,60,0.0,0.0,0,-3.0,0.0,0.0,0.010892999999981612,0.0,0,-3.0,0.010892999999981612,0.010892999999981612,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.0005179999999995744,TCP,56718,80,1,54,1,60,54.0,0.0,0,-3.0,54,54,60.0,0.0,0,-3.0,60,60,0.0,0.0,0,-3.0,0.0,0.0,0.0005179999999995744,0.0,0,-3.0,0.0005179999999995744,0.0005179999999995744,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.07408499999999663,UDP,48808,53,1,87,1,87,87.0,0.0,0,-3.0,87,87,87.0,0.0,0,-3.0,87,87,0.0,0.0,0,-3.0,0.0,0.0,0.07408499999999663,0.0,0,-3.0,0.07408499999999663,0.07408499999999663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011030000000005202,TCP,56974,8080,1,58,1,60,58.0,0.0,0,-3.0,58,58,60.0,0.0,0,-3.0,60,60,0.0,0.0,0,-3.0,0.0,0.0,0.0011030000000005202,0.0,0,-3.0,0.0011030000000005202,0.0011030000000005202,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.0011350000000049931,TCP,56974,135,1,58,1,60,58.0,0.0,0,-3.0,58,58,60.0,0.0,0,-3.0,60,60,0.0,0.0,0,-3.0,0.0,0.0,0.0011350000000049931,0.0,0,-3.0,0.0011350000000049931,0.0011350000000049931,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.0010640000000137206,TCP,56974,445,2,112,1,60,56.0,2.0,0.0,-2.0,54,58,60.0,0.0,0,-3.0,60,60,1.100000000064938e-05,1.100000000064938e-05,0.0,-2.0,0.0,2.200000000129876e-05,0.0010420000000124219,0.0,0,-3.0,0.0010420000000124219,0.0010420000000124219,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0.0011340000000075179,TCP,56974,111,2,112,1,60,56.0,2.0,0.0,-2.0,54,58,60.0,0.0,0,-3.0,60,60,4.500000002849447e-06,4.500000002849447e-06,0.0,-2.0,0.0,9.000000005698894e-06,0.001125000000001819,0.0,0,-3.0,0.001125000000001819,0.001125000000001819,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
